distance,Right_lat_irreg,right vert irreg,left lat irreg,left vert irreg
6817.666,0.001054842,-0.000199427,0.000562277,0.001792764
6817.847,0.001067671,-0.000350775,0.000623449,0.001820549
6818.027,0.001087736,-0.000457779,0.00072104,0.001807217
6818.208,0.001118091,-0.000513117,0.000839913,0.001750506
6818.388,0.001161406,-0.000510325,0.000964108,0.001648309
6818.569,0.001219354,-0.000445188,0.001078676,0.001499258
6818.75,0.001288461,-0.000325822,0.001173361,0.001306154
6818.93,0.001363465,-0.000164539,0.001239427,0.001073209
6819.11,0.001439034,2.61E-05,0.001268607,0.000804848
6819.291,0.001508757,0.000229704,0.00126027,0.000508769
6819.472,0.001565303,0.000426482,0.001219938,0.000195288
6819.652,0.00160132,0.000596627,0.001153334,-0.000125199
6819.833,0.001611121,0.000723997,0.001067949,-0.000442537
6820.013,0.00159231,0.000799751,0.000974627,-0.000747002
6820.194,0.001542877,0.000815895,0.000884577,-0.00102893
6820.375,0.001461678,0.000766972,0.000808001,-0.001279683
6820.556,0.001351897,0.000660221,0.000750258,-0.001495525
6820.736,0.001218053,0.000506829,0.000715235,-0.001674192
6820.917,0.00106472,0.000318228,0.000706469,-0.001813673
6821.097,0.000897278,0.000109493,0.000722416,-0.001915597
6821.278,0.000721699,-0.000101566,0.000757687,-0.001984339
6821.458,0.000543955,-0.000297137,0.000806797,-0.002024341
6821.639,0.000368987,-0.000463262,0.000864014,-0.002039938
6821.819,0.000199955,-0.000592779,0.000923162,-0.002035263
6822,3.98E-05,-0.000679225,0.000978015,-0.00201443
6822.18,-0.000108779,-0.000718422,0.001023189,-0.001980791
6822.361,-0.000244874,-0.000716536,0.001057224,-0.00193418
6822.541,-0.00036789,-0.000682659,0.001079792,-0.001873413
6822.722,-0.000477238,-0.000625995,0.001090664,-0.001797218
6822.902,-0.000571945,-0.000557251,0.001090964,-0.001703117
6823.083,-0.000650764,-0.000488201,0.001082786,-0.001587756
6823.263,-0.000712433,-0.000430597,0.001068226,-0.001447788
6823.443,-0.000755327,-0.000392154,0.001047749,-0.001281684
6823.624,-0.000777221,-0.000373874,0.001019067,-0.001091014
6823.805,-0.000775837,-0.000376121,0.000979626,-0.000877652
6823.985,-0.000749265,-0.000397567,0.000926265,-0.000644632
6824.166,-0.000697131,-0.000429797,0.00085323,-0.00040007
6824.346,-0.000619466,-0.000462543,0.000754065,-0.000153467
6824.527,-0.00051653,-0.000485702,0.000622554,8.56E-05
6824.707,-0.000391329,-0.000490974,0.00045551,0.00030712
6824.888,-0.00024867,-0.000471245,0.000251787,0.000500585
6825.068,-9.34E-05,-0.000419507,1.03E-05,0.000655605
6825.249,6.87E-05,-0.000333579,-0.000265723,0.000764855
6825.429,0.000230482,-0.000218719,-0.000566883,0.000825889
6825.609,0.00038458,-8.08E-05,-0.000883026,0.000836695
6825.79,0.000524229,7.29E-05,-0.00120327,0.000797051
6825.97,0.000644746,0.00023055,-0.001513805,0.00071376
6826.151,0.000741945,0.000378735,-0.001800132,0.000595344
6826.331,0.000811997,0.000504622,-0.002048235,0.000450477
6826.512,0.00085497,0.000599487,-0.002249303,0.000289516
6826.692,0.000873328,0.000657161,-0.002397727,0.000123839
6826.873,0.000869608,0.000671623,-0.002488059,-3.52E-05
6827.053,0.000848156,0.000642355,-0.002520188,-0.000178975
6827.234,0.000815904,0.000576719,-0.002501599,-0.000302419
6827.415,0.000779982,0.000482682,-0.002440354,-0.000400854
6827.595,0.00074729,0.000369389,-0.002345246,-0.000471227
6827.775,0.000723931,0.000250157,-0.002227655,-0.000516286
6827.956,0.000715821,0.00013921,-0.002099538,-0.000540056
6828.136,0.000728512,5.03E-05,-0.00197227,-0.000546693
6828.316,0.000764039,-7.12E-06,-0.001851542,-0.000541631
6828.497,0.000822445,-2.61E-05,-0.00173986,-0.000531017
6828.677,0.000903694,8.01E-08,-0.001639577,-0.000520954
6828.857,0.00100527,7.31E-05,-0.001548359,-0.000515246
6829.038,0.001121321,0.000187495,-0.00145769,-0.000514669
6829.218,0.00124576,0.000337358,-0.001358635,-0.000519796
6829.398,0.001372081,0.000515423,-0.001242322,-0.000529863
6829.579,0.001492364,0.000709912,-0.001100088,-0.000539805
6829.759,0.001598383,0.000908087,-0.000923309,-0.000543696
6829.94,0.001682124,0.001097407,-0.000704239,-0.000535599
6830.121,0.001737596,0.001267267,-0.000442756,-0.000509469
6830.301,0.00175989,0.001408094,-0.000142669,-0.000459211
6830.481,0.00174418,0.00151041,0.000192037,-0.000378818
6830.662,0.001688549,0.001568309,0.00055236,-0.000265178
6830.843,0.001594749,0.001580398,0.00092316,-0.000118709
6831.023,0.001464764,0.00154558,0.001288919,6.00E-05
6831.204,0.001301864,0.001464354,0.001634343,0.00026852
6831.385,0.001113213,0.00134208,0.001944738,0.00049968
6831.565,0.000906552,0.001184918,0.00220542,0.000745103
6831.746,0.000690026,0.000999561,0.002402787,0.000996377
6831.927,0.000471869,0.000794724,0.002531001,0.001244199
6832.107,0.000260382,0.000580096,0.002587703,0.001478557
6832.288,6.38E-05,0.000365365,0.002570704,0.001689463
6832.468,-0.000112285,0.000159796,0.002483174,0.001869367
6832.649,-0.000265256,-2.78E-05,0.002334498,0.002013573
6832.829,-0.000392681,-0.000188741,0.002134433,0.002117549
6833.01,-0.000493898,-0.000315453,0.001893372,0.002178727
6833.19,-0.000573151,-0.000403886,0.001623407,0.002200058
6833.371,-0.000635525,-0.000450552,0.001336933,0.00218546
6833.551,-0.00068629,-0.000452633,0.001045882,0.002139244
6833.731,-0.00073212,-0.000412263,0.000758696,0.002068593
6833.912,-0.000780315,-0.000333802,0.000482233,0.001981983
6834.092,-0.00083808,-0.000221718,0.000223225,0.001887841
6834.273,-0.000909956,-8.30E-05,-1.43E-05,0.00179327
6834.453,-0.000997617,7.24E-05,-0.000229043,0.001703971
6834.634,-0.001102594,0.000234767,-0.000420017,0.001625568
6834.814,-0.00122429,0.000394349,-0.000586438,0.001561784
6834.995,-0.001356622,0.000542459,-0.000728337,0.001511472
6835.175,-0.001492625,0.000670506,-0.000845866,0.001472719
6835.356,-0.001625121,0.000770557,-0.000939088,0.001443114
6835.537,-0.001745494,0.000839195,-0.001007483,0.001416852
6835.717,-0.001844543,0.000874898,-0.001050278,0.001386712
6835.898,-0.001913228,0.000876283,-0.001066731,0.001345518
6836.079,-0.001946108,0.000844853,-0.001056863,0.001287205
6836.259,-0.001941324,0.000784971,-0.001021461,0.001206819
6836.44,-0.001897185,0.000701125,-0.000961347,0.001099459
6836.62,-0.00181489,0.000597818,-0.000878541,0.00096254
6836.801,-0.001702446,0.000479595,-0.000777883,0.000798942
6836.981,-0.001568829,0.000351003,-0.00066462,0.000612333
6837.162,-0.001423371,0.000216253,-0.000544261,0.000407132
6837.342,-0.00127762,7.75E-05,-0.000423908,0.000192345
6837.523,-0.001143965,-6.37E-05,-0.000311261,-2.13E-05
6837.703,-0.001034606,-0.000206159,-0.000213914,-0.000223062
6837.884,-0.000958022,-0.000348422,-0.000137511,-0.000403098
6838.064,-0.000919289,-0.000489328,-8.59E-05,-0.000552244
6838.245,-0.000923338,-0.000627673,-6.29E-05,-0.000661402
6838.425,-0.000971861,-0.000761342,-6.96E-05,-0.000724283
6838.605,-0.001059501,-0.000886242,-0.000101877,-0.000740681
6838.786,-0.001179977,-0.000998023,-0.000154682,-0.000711192
6838.966,-0.001326463,-0.001092327,-0.00022227,-0.000637496
6839.147,-0.001489025,-0.00116476,-0.000294581,-0.000527483
6839.327,-0.001656631,-0.001210914,-0.000360025,-0.000391246
6839.508,-0.001818387,-0.001226586,-0.000407066,-0.00023892
6839.688,-0.001965737,-0.00121121,-0.000425363,-8.12E-05
6839.869,-0.002092117,-0.001167339,-0.0004056,7.06E-05
6840.049,-0.002191039,-0.001097644,-0.000338509,0.000205347
6840.229,-0.002258196,-0.001007233,-0.00021824,0.000313971
6840.41,-0.002293703,-0.000906187,-4.59E-05,0.000392052
6840.59,-0.002298211,-0.000805195,0.000176522,0.000435718
6840.771,-0.00227264,-0.000714763,0.000445554,0.000442144
6840.952,-0.002219305,-0.00064436,0.000749675,0.000414019
6841.132,-0.002140982,-0.000603121,0.001074774,0.000355836
6841.313,-0.002040354,-0.000599775,0.00140664,0.000272168
6841.493,-0.001918592,-0.000636562,0.001729513,0.000168764
6841.674,-0.001775643,-0.000710542,0.00202642,5.23E-05
6841.854,-0.001611416,-0.000818597,0.002280392,-7.05E-05
6842.035,-0.001425447,-0.00095423,0.002477628,-0.000194095
6842.215,-0.001216534,-0.001104646,0.002610211,-0.000315285
6842.396,-0.00098339,-0.001256383,0.00267087,-0.000431009
6842.576,-0.000725342,-0.001396517,0.002654421,-0.000538769
6842.757,-0.000444696,-0.001514644,0.002565629,-0.000638585
6842.937,-0.000144648,-0.001601117,0.002412221,-0.000731224
6843.117,0.000171391,-0.001646856,0.002202235,-0.000817462
6843.298,0.000496814,-0.001650687,0.001948023,-0.000898142
6843.478,0.000822581,-0.001617301,0.001665099,-0.000974164
6843.659,0.00113959,-0.001551556,0.001369031,-0.001046419
6843.839,0.00143886,-0.001461157,0.001073451,-0.001115317
6844.019,0.001711564,-0.001358829,0.000788662,-0.001180438
6844.2,0.001948875,-0.00125782,0.000524635,-0.001241282
6844.38,0.002143133,-0.00117018,0.000289348,-0.001297517
6844.561,0.00229203,-0.001102492,8.21E-05,-0.00134954
6844.741,0.002394779,-0.001059796,-0.000100042,-0.001397948
6844.922,0.002450953,-0.001046467,-0.000260521,-0.001443484
6845.102,0.002464961,-0.001058151,-0.000406812,-0.001488729
6845.283,0.002444601,-0.001084391,-0.000549221,-0.001537508
6845.463,0.002397749,-0.001114585,-0.000698072,-0.001593669
6845.644,0.002332686,-0.001136759,-0.00086171,-0.001661271
6845.824,0.002258357,-0.00113669,-0.001045349,-0.001744706
6846.005,0.002183761,-0.00109996,-0.001253924,-0.001848396
6846.185,0.002116858,-0.001014406,-0.001490326,-0.001975907
6846.366,0.002061359,-0.000877098,-0.001749288,-0.002127388
6846.546,0.002019911,-0.000687523,-0.002023424,-0.002302074
6846.727,0.001994863,-0.000446124,-0.002305314,-0.002499001
6846.907,0.001984943,-0.00016277,-0.00258382,-0.002712922
6847.088,0.001986572,0.000146413,-0.002845512,-0.002935914
6847.268,0.001996134,0.000465171,-0.003076967,-0.003159989
6847.449,0.002010022,0.000777013,-0.003267075,-0.003376145
6847.629,0.002024648,0.001065076,-0.003408184,-0.003573901
6847.81,0.002036421,0.00131245,-0.003492926,-0.003742661
6847.991,0.00204251,0.001505043,-0.003516085,-0.003872692
6848.171,0.00204299,0.001639605,-0.00348037,-0.003957397
6848.352,0.002038622,0.001715478,-0.003390334,-0.00399091
6848.533,0.002030271,0.001732849,-0.003250868,-0.003967803
6848.713,0.002019885,0.001700748,-0.003070454,-0.003887181
6848.894,0.002010053,0.001633456,-0.002859714,-0.003750834
6849.075,0.002003338,0.001545293,-0.002629265,-0.003560623
6849.255,0.002000907,0.001449843,-0.002388167,-0.0033201
6849.436,0.00200199,0.001359682,-0.002143319,-0.003035198
6849.616,0.00200568,0.001287302,-0.001901462,-0.002712032
6849.796,0.002010244,0.001242446,-0.001667951,-0.002356553
6849.977,0.002011119,0.001225493,-0.001443301,-0.00197412
6850.158,0.00200314,0.001234828,-0.001226965,-0.001569962
6850.338,0.0019812,0.001268259,-0.001018279,-0.001149161
6850.519,0.001940741,0.001318145,-0.000815436,-0.000715343
6850.699,0.001877506,0.001373859,-0.000615983,-0.000271309
6850.879,0.001787301,0.001424791,-0.000417502,0.000180148
6851.06,0.001668351,0.001462411,-0.000219213,0.00063632
6851.241,0.001521987,0.001480875,-2.25E-05,0.001094606
6851.421,0.001349744,0.001474514,0.000171114,0.001552413
6851.602,0.001154065,0.001439886,0.000359554,0.002006785
6851.783,0.000940332,0.00138058,0.00053906,0.002453707
6851.963,0.000714454,0.001301556,0.000705539,0.002888981
6852.144,0.000482216,0.001207992,0.000855144,0.003308332
6852.324,0.000248428,0.001106914,0.000986416,0.003707235
6852.505,1.74E-05,0.001006265,0.001099131,0.004081013
6852.686,-0.000206659,0.000913905,0.001193155,0.004425008
6852.866,-0.000421571,0.000835038,0.00127105,0.004735472
6853.046,-0.0006276,0.000771746,0.001338687,0.005009789
6853.227,-0.000825144,0.00072593,0.00140214,0.005245416
6853.408,-0.001014891,0.000698282,0.001467528,0.005440412
6853.588,-0.001198335,0.000686047,0.001541103,0.005594645
6853.769,-0.001377108,0.000685857,0.001629141,0.005708319
6853.949,-0.001552507,0.000694486,0.001737311,0.005781726
6854.129,-0.001723276,0.000709762,0.001866442,0.005815851
6854.31,-0.001886985,0.00073,0.002015054,0.005812008
6854.491,-0.002041132,0.000753574,0.002181529,0.005771514
6854.671,-0.002181493,0.00078035,0.002360717,0.005695575
6854.852,-0.002301967,0.00081182,0.002543498,0.005585279
6855.032,-0.002396357,0.000849559,0.00272054,0.005441707
6855.212,-0.002459208,0.000894456,0.002882742,0.005266005
6855.393,-0.002486982,0.000945592,0.003021616,0.005059489
6855.573,-0.002476459,0.001001758,0.003128778,0.004823501
6855.754,-0.002425202,0.001061188,0.003196638,0.004559496
6855.934,-0.002336273,0.001118241,0.003223254,0.004269726
6856.115,-0.002215086,0.001165612,0.003209134,0.003956783
6856.295,-0.002067185,0.001196005,0.003154931,0.003623277
6856.476,-0.001900913,0.001202546,0.003064596,0.0032722
6856.656,-0.001727484,0.00117879,0.002945445,0.002906925
6856.836,-0.001558239,0.001118314,0.002804943,0.002530842
6857.017,-0.001403576,0.001017459,0.002649903,0.002147185
6857.197,-0.001271525,0.00087935,0.002485568,0.001758813
6857.377,-0.001169747,0.00070813,0.002316944,0.00136853
6857.558,-0.001104848,0.000508829,0.00214822,0.000979057
6857.738,-0.001076536,0.0002922,0.001978427,0.00059261
6857.918,-0.001081753,7.13E-05,0.001804583,0.0002112
6858.099,-0.001117263,-0.000141075,0.001623635,-0.000163152
6858.279,-0.001176024,-0.000334381,0.001431083,-0.000528194
6858.459,-0.001247318,-0.000500582,0.001221095,-0.000881446
6858.64,-0.001320278,-0.00063171,0.000987795,-0.001220434
6858.82,-0.001384688,-0.000723962,0.000727224,-0.001542469
6859.001,-0.001431816,-0.000783176,0.000439669,-0.00184435
6859.181,-0.001453136,-0.000816555,0.000125982,-0.002122809
6859.362,-0.001441166,-0.000832134,-0.000211943,-0.002374737
6859.542,-0.001394872,-0.000843011,-0.000566179,-0.002597968
6859.723,-0.001315648,-0.000864207,-0.000926624,-0.00279067
6859.903,-0.001205104,-0.000910501,-0.001283155,-0.002951132
6860.084,-0.001068833,-0.000991497,-0.001625084,-0.00307982
6860.265,-0.000916034,-0.001112099,-0.001941208,-0.0031791
6860.445,-0.000756028,-0.001277026,-0.002220311,-0.003251409
6860.626,-0.000597808,-0.00148575,-0.002453733,-0.003300297
6860.806,-0.000449707,-0.001726363,-0.002638352,-0.003331685
6860.987,-0.000319849,-0.00198563,-0.002771648,-0.003351769
6861.167,-0.000215389,-0.00224972,-0.002852188,-0.003366634
6861.348,-0.000138081,-0.00250151,-0.002884685,-0.003381769
6861.528,-8.78E-05,-0.002722777,-0.00287595,-0.003402458
6861.709,-6.43E-05,-0.002895756,-0.002832828,-0.00343381
6861.889,-6.35E-05,-0.003010104,-0.002762544,-0.003477902
6862.07,-7.86E-05,-0.003061628,-0.002672635,-0.003534294
6862.25,-0.00010258,-0.003046368,-0.002570631,-0.003602452
6862.431,-0.000128559,-0.002965836,-0.002462002,-0.003679956
6862.611,-0.000150106,-0.002832364,-0.00234816,-0.003760682
6862.792,-0.000160803,-0.002659567,-0.002230043,-0.003838077
6862.972,-0.000155097,-0.002461289,-0.002108024,-0.003905431
6863.152,-0.000131916,-0.002252514,-0.001979617,-0.003955231
6863.333,-9.16E-05,-0.0020486,-0.001841433,-0.003979713
6863.514,-3.48E-05,-0.001864419,-0.001690209,-0.003971266
6863.694,3.47E-05,-0.001706988,-0.001524643,-0.00392454
6863.875,0.000110531,-0.001577139,-0.001344965,-0.003835947
6864.055,0.00018611,-0.001475495,-0.001151466,-0.003701966
6864.236,0.000255093,-0.001398506,-0.00094654,-0.003521032
6864.417,0.000311289,-0.001334954,-0.000736469,-0.003295204
6864.597,0.000348538,-0.001272809,-0.00052796,-0.003026931
6864.777,0.0003616,-0.001200645,-0.000327697,-0.002719214
6864.958,0.000349509,-0.001109841,-0.000142278,-0.00237769
6865.138,0.00031255,-0.000992601,2.17E-05,-0.002008782
6865.319,0.000251291,-0.000841739,0.000158021,-0.001618959
6865.499,0.000170199,-0.000658412,0.000264802,-0.001215264
6865.68,7.66E-05,-0.000449847,0.000343464,-0.000805164
6865.86,-2.22E-05,-0.000223445,0.000395517,-0.000396137
6866.041,-0.000118061,1.08E-05,0.000424903,4.62E-06
6866.221,-0.000201737,0.000238609,0.000439738,0.000390402
6866.402,-0.000263836,0.000445083,0.000448558,0.000754548
6866.583,-0.000295676,0.000616868,0.000459513,0.001090728
6866.763,-0.000291685,0.000746848,0.000479071,0.001394094
6866.944,-0.00024713,0.000829605,0.000513244,0.001660202
6867.125,-0.000157655,0.000860448,0.000567608,0.001884786
6867.305,-2.35E-05,0.00084361,0.000642336,0.002065819
6867.486,0.0001522,0.000789267,0.000733947,0.0022028
6867.666,0.000366025,0.000707726,0.00083886,0.002295289
6867.847,0.000612441,0.000611121,0.00095144,0.002344643
6868.027,0.000882431,0.000514405,0.001062839,0.002355063
6868.208,0.001166697,0.000432751,0.00116393,0.002330997
6868.388,0.001455828,0.000379608,0.001246394,0.002277423
6868.568,0.001739883,0.000361797,0.001305076,0.00220138
6868.749,0.002008783,0.000384526,0.001335599,0.002110405
6868.929,0.002252674,0.000452299,0.001334076,0.002011969
6869.11,0.002463955,0.000561912,0.001301911,0.001912848
6869.29,0.002636374,0.000705393,0.001243751,0.001819391
6869.47,0.002763738,0.000874672,0.001164307,0.001737896
6869.651,0.002841979,0.001060226,0.001069244,0.00167277
6869.831,0.002870117,0.0012504,0.0009656,0.001625725
6870.012,0.002847412,0.001433359,0.000860518,0.001598265
6870.192,0.002773953,0.001598494,0.000759894,0.001590961
6870.373,0.002652866,0.001739729,0.000665212,0.001601081
6870.553,0.002487967,0.001852026,0.00057698,0.001625162
6870.734,0.00228325,0.001930845,0.000495287,0.001659628
6870.915,0.002044434,0.001976787,0.000416164,0.001699802
6871.095,0.001778206,0.00199343,0.000333342,0.001740383
6871.275,0.001491285,0.00198442,0.000240552,0.001776079
6871.456,0.001191003,0.001954651,0.000132452,0.001802297
6871.637,0.000885514,0.001910704,4.93E-06,0.001815375
6871.817,0.000582881,0.001859253,-0.000145998,0.001811721
6871.998,0.000291392,0.001806537,-0.00032239,0.001788429
6872.179,1.91E-05,0.001757204,-0.000520333,0.001744746
6872.359,-0.000226046,0.001715533,-0.000734586,0.001680346
6872.54,-0.000436497,0.001685527,-0.000959516,0.001595088
6872.72,-0.000606718,0.001668709,-0.001186234,0.001490452
6872.901,-0.000732331,0.00166529,-0.001404131,0.001368783
6873.081,-0.000809062,0.001675425,-0.001602624,0.001232451
6873.262,-0.000835606,0.001697754,-0.001773404,0.00108427
6873.442,-0.000814356,0.001729019,-0.001911053,0.000927563
6873.623,-0.000747939,0.001765848,-0.002010342,0.000765685
6873.803,-0.00064058,0.001804356,-0.002068266,0.00060182
6873.984,-0.000501368,0.001839122,-0.002088614,0.00043865
6874.164,-0.000340311,0.001864429,-0.002076469,0.000278759
6874.345,-0.000167594,0.001874616,-0.002037188,0.00012458
6874.525,5.15E-06,0.001864507,-0.001978414,-2.27E-05
6874.706,0.000165597,0.001829159,-0.001908921,-0.000162447
6874.886,0.000301477,0.001763708,-0.00183739,-0.000294136
6875.067,0.000403208,0.001665705,-0.001769531,-0.000418055
6875.247,0.000464296,0.001535486,-0.001707606,-0.0005355
6875.428,0.000478427,0.001373542,-0.001653678,-0.000647827
6875.608,0.000441956,0.001182023,-0.001607697,-0.000756448
6875.789,0.000358692,0.00096768,-0.001563654,-0.000862943
6875.969,0.000233733,0.000738057,-0.001514508,-0.000968919
6876.15,7.29E-05,0.000500851,-0.001453112,-0.00107582
6876.331,-0.000112702,0.000264901,-0.00137155,-0.001183841
6876.511,-0.000309522,3.96E-05,-0.00126156,-0.001292613
6876.691,-0.000504078,-0.000165965,-0.001115013,-0.001401722
6876.872,-0.000683731,-0.000345569,-0.000927451,-0.001509528
6877.052,-0.000836739,-0.0004965,-0.000698347,-0.001613084
6877.232,-0.000951405,-0.000616168,-0.000427374,-0.001709378
6877.413,-0.001018927,-0.000704433,-0.000116497,-0.001795196
6877.593,-0.001037942,-0.000767452,0.000226381,-0.001866801
6877.774,-0.001008271,-0.000812389,0.000592416,-0.001920378
6877.955,-0.000930867,-0.000846687,0.000972505,-0.001952287
6878.135,-0.000814452,-0.000879698,0.001355743,-0.001960126
6878.315,-0.000671018,-0.000921581,0.001730459,-0.001942011
6878.496,-0.000512619,-0.000982349,0.002085059,-0.001896123
6878.676,-0.000352441,-0.001068558,0.002409812,-0.001822123
6878.857,-0.000204786,-0.001183295,0.002696852,-0.00172117
6879.038,-8.40E-05,-0.001329489,0.002938398,-0.001594489
6879.218,-1.74E-06,-0.00150729,0.003128321,-0.001443867
6879.398,3.68E-05,-0.001710233,0.003264489,-0.00127244
6879.579,2.72E-05,-0.001930895,0.003345363,-0.00108355
6879.759,-3.32E-05,-0.002161494,0.003369969,-0.000880597
6879.94,-0.000138136,-0.00239204,0.003340917,-0.00066738
6880.12,-0.000277946,-0.002611695,0.003262224,-0.000447858
6880.301,-0.000442676,-0.002809765,0.003138015,-0.000225985
6880.481,-0.000619697,-0.002978485,0.00297453,-5.73E-06
6880.662,-0.000793823,-0.003112792,0.002779997,0.000208914
6880.842,-0.000949785,-0.00320774,0.00256273,0.00041397
6881.022,-0.00107469,-0.003260739,0.00233147,0.000605557
6881.203,-0.00116089,-0.003274412,0.002095924,0.000780041
6881.383,-0.001201438,-0.003252085,0.001865932,0.000933819
6881.564,-0.001191075,-0.003197419,0.00165089,0.001063506
6881.744,-0.001134332,-0.00311601,0.001457566,0.001167007
6881.925,-0.001039277,-0.003014152,0.001291783,0.001242693
6882.105,-0.000914211,-0.002898058,0.001159117,0.001289041
6882.286,-0.000771543,-0.002772353,0.001060627,0.001306504
6882.466,-0.000627264,-0.002640268,0.00099343,0.00129726
6882.647,-0.000497474,-0.002504977,0.000954495,0.001263549
6882.827,-0.000396282,-0.002368428,0.000938773,0.001208602
6883.008,-0.000333681,-0.002230029,0.000937066,0.001137675
6883.188,-0.000319152,-0.002088868,0.00093967,0.001056272
6883.369,-0.000360247,-0.001943909,0.00093721,0.000969815
6883.549,-0.00045421,-0.001793438,0.000922062,0.0008833
6883.73,-0.000594856,-0.001635518,0.000887179,0.000801579
6883.91,-0.000775645,-0.001468254,0.000825857,0.000729352
6884.091,-0.000984304,-0.00129048,0.000736819,0.000668919
6884.271,-0.001203897,-0.001101625,0.00062315,0.000620654
6884.452,-0.001417361,-0.000901141,0.000488075,0.000584866
6884.632,-0.001608627,-0.000688878,0.000337092,0.000560557
6884.813,-0.001763528,-0.000465455,0.00018001,0.000544257
6884.993,-0.001868111,-0.00023158,2.71E-05,0.000532224
6885.174,-0.001910252,1.20E-05,-0.000111906,0.000520805
6885.354,-0.001886821,0.000263993,-0.000230387,0.000506777
6885.535,-0.001797448,0.000523223,-0.000322555,0.000487049
6885.715,-0.001642214,0.000788321,-0.000383092,0.000458703
6885.896,-0.001427656,0.001057372,-0.000413235,0.000421274
6886.076,-0.001165188,0.001328025,-0.000419119,0.000376137
6886.257,-0.000866344,0.001597913,-0.000407027,0.000324721
6886.437,-0.000543147,0.00186413,-0.000385472,0.00026949
6886.618,-0.000208491,0.002122809,-0.000366872,0.000214717
6886.798,0.000124639,0.002369983,-0.00036404,0.000164858
6886.979,0.000444278,0.002601615,-0.000388842,0.000124051
6887.159,0.000743076,0.002813349,-0.000448945,9.50E-05
6887.34,0.001014993,0.003000739,-0.000550846,8.02E-05
6887.52,0.001254273,0.00315942,-0.000700487,8.16E-05
6887.701,0.00145883,0.003285988,-0.000896699,9.88E-05
6887.881,0.001629163,0.003377725,-0.001133385,0.000129152
6888.062,0.001765825,0.003431935,-0.001404315,0.000170264
6888.242,0.001869676,0.00344702,-0.001700955,0.000218823
6888.423,0.001942095,0.003423186,-0.002011049,0.00027033
6888.604,0.001984506,0.003360804,-0.002321995,0.000320174
6888.784,0.001998028,0.003260742,-0.00262192,0.000364172
6888.965,0.001982514,0.003125899,-0.00290196,0.000399903
6889.146,0.001937491,0.002959703,-0.00315402,0.000425397
6889.326,0.001862555,0.002765705,-0.003370414,0.00043886
6889.506,0.001758073,0.0025489,-0.003548166,0.000440567
6889.687,0.001624905,0.002315214,-0.003687327,0.000432116
6889.868,0.001463957,0.002070589,-0.003788018,0.000415123
6890.048,0.00127813,0.001821473,-0.003851502,0.000391201
6890.229,0.001073329,0.001575056,-0.00388076,0.000361958
6890.409,0.000855702,0.001338592,-0.003878916,0.000328998
6890.59,0.000631876,0.001118901,-0.003848708,0.000293396
6890.771,0.000410867,0.000921763,-0.003791404,0.000254182
6890.951,0.00020203,0.000752483,-0.003707891,0.0002099
6891.131,1.45E-05,0.000616006,-0.003599,0.000159029
6891.312,-0.000145226,0.000513551,-0.003465011,9.93E-05
6891.493,-0.000271914,0.000444142,-0.003305877,2.81E-05
6891.673,-0.00036056,0.000406719,-0.003121578,-5.73E-05
6891.854,-0.00040983,0.000397301,-0.002913288,-0.000158321
6892.034,-0.000423541,0.000407842,-0.002683847,-0.000274453
6892.214,-0.00040589,0.000429996,-0.002436218,-0.000405172
6892.395,-0.000362214,0.00045512,-0.002173768,-0.000549065
6892.575,-0.000301769,0.000473555,-0.001901252,-0.00070175
6892.756,-0.000234663,0.000475422,-0.00162372,-0.0008582
6892.937,-0.000170799,0.000451314,-0.001346003,-0.001013371
6893.117,-0.0001181,0.000396363,-0.001070813,-0.00116204
6893.297,-8.34E-05,0.000308204,-0.000799691,-0.001298887
6893.478,-7.34E-05,0.00018461,-0.000534101,-0.001418639
6893.658,-9.09E-05,2.79E-05,-0.000273197,-0.001517935
6893.839,-0.000133871,-0.00015402,-1.31E-05,-0.001595897
6894.02,-0.000199743,-0.000352575,0.000250148,-0.001651817
6894.2,-0.000284736,-0.000558656,0.000520601,-0.001685917
6894.38,-0.000380842,-0.000760802,0.000801903,-0.001701417
6894.561,-0.00047923,-0.000947108,0.001097659,-0.001702136
6894.741,-0.000571222,-0.001106236,0.00141093,-0.001691871
6894.921,-0.000649373,-0.001231623,0.001739972,-0.001674225
6895.102,-0.000706865,-0.001319132,0.002080569,-0.001652702
6895.282,-0.000736985,-0.001364797,0.002428397,-0.00163075
6895.462,-0.000736234,-0.001369595,0.002776262,-0.001610022
6895.643,-0.000704999,-0.001340481,0.003113512,-0.001589981
6895.823,-0.000643906,-0.001284775,0.003429291,-0.00156996
6896.004,-0.000554801,-0.001210616,0.00371342,-0.001548657
6896.184,-0.000443179,-0.00112858,0.00395776,-0.001522898
6896.365,-0.000315216,-0.001049705,0.004154543,-0.001489167
6896.545,-0.000177058,-0.0009845,0.0042968,-0.001444061
6896.726,-3.46E-05,-0.000939169,0.004383845,-0.001385101
6896.906,0.000106513,-0.000917841,0.004417999,-0.001310251
6897.087,0.000240542,-0.000924496,0.00440169,-0.001217533
6897.268,0.000363775,-0.000958935,0.00434004,-0.00110661
6897.448,0.000474677,-0.001016229,0.00424121,-0.000979001
6897.628,0.000571838,-0.001091193,0.004113526,-0.000836327
6897.809,0.000654642,-0.001178113,0.003964392,-0.000680684
6897.989,0.000724665,-0.001269832,0.003798709,-0.000515458
6898.17,0.000783853,-0.001358953,0.003620952,-0.000344258
6898.351,0.00083416,-0.001438529,0.003435,-0.000170652
